last_price,bid_price,ask_price,bid_ask_spread,high_price,low_price,volume,vwap,rsi_14,macd,bb_upper,bb_middle,bb_lower,volume_acceleration,price_change_5m,momentum_1m,symbol
0.9505,0.941,0.96,0.019,1.0299,0.94001,488147.0,0.9745,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QNCX
1.5801,1.58,1.59,0.01,1.59,1.49,42540.0,1.54,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EVAX
3.3383,3.33,3.34,0.01,3.59,3.24,12336985.0,3.4288,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EXK
1.8899,1.87,1.89,0.02,2.0601,1.81,156883.0,1.9409,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GV
2.45,2.44,2.47,0.03,2.5,2.4,176207.0,2.4521,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INDO
3.75,3.66,3.75,0.09,3.75,3.5146,17013.0,3.6156,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MB
0.8261,0.8261,0.8276,0.0015,0.87,0.8014,709100.0,0.8169,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ALTO
2.95,2.95,2.96,0.01,3.095,2.815,706550.0,2.9291,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CTKB
0.5666,0.5666,0.5669,0.0003,0.6,0.5403,2964255.0,0.5788,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,STEM
1.2501,1.25,1.26,0.01,1.4109,1.15,179798.0,1.3275,50.0,-2.220446e-16,0.0,0.0,0.0,0.0,0.0,0.0,NCEW
3.83,3.83,3.86,0.03,4.18,3.82,192228.0,3.9676,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SLN
0.66,0.634,0.66,0.026,0.68,0.598,319699.0,0.6447,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADIL
1.885,1.88,1.89,0.01,1.97,1.751,10958036.0,1.8665,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDD
3.52,3.46,3.57,0.11,3.5599,3.4,53854.0,3.4607,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOYO
1.66,1.65,1.67,0.02,1.74,1.56,5422652.0,1.6355,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RAY
4.0808,4.08,4.09,0.01,4.345,4.05,169059.0,4.1145,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GLUE
2.24,2.24,2.25,0.01,2.29,2.16,189050.0,2.2274,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KYTX
0.309199,0.3086,0.3092,0.0006,0.4,0.2864,143162450.0,0.3528,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WLGS
1.0,0.9952,1.0,0.0048,1.02,0.99,58833.0,1.0031,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AQMS
4.04,4.04,4.06,0.02,4.185,3.8987,185250.0,3.9954,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KOD
1.25,1.25,1.29,0.04,1.4086,1.2,211584.0,1.3374,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OLB
4.6399,4.62,4.64,0.02,5.8,4.2015,1764842.0,4.8015,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QTRX
4.525,4.52,4.53,0.01,4.62,4.48,961604.0,4.5079,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PGRE
2.8592,2.74,2.85,0.11,3.1,2.69,37590.0,2.8585,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LXEH
3.94,3.94,3.98,0.04,4.0,3.7856,39338.0,3.9352,50.0,4.440892e-16,0.0,0.0,0.0,0.0,0.0,0.0,EDHL
1.6794,1.67,1.68,0.01,1.82,1.65,382006.0,1.6848,50.0,2.220446e-16,0.0,0.0,0.0,0.0,0.0,0.0,BMEA
