last_price,bid_price,ask_price,bid_ask_spread,high_price,low_price,volume,vwap,rsi_14,macd,bb_upper,bb_middle,bb_lower,volume_acceleration,price_change_5m,momentum_1m,symbol
61.815,61.81,61.82,0.01,62.24,61.605,10135337.0,61.9791,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CSCO
90.255,90.25,90.26,0.01,90.45,90.25,3417628.0,90.3622,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EMB
310.41,310.23,310.59,0.36,311.84,304.87,948001.0,309.4176,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LULU
55.09,55.08,55.1,0.02,55.89,54.815,4022603.0,55.0941,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O
17.64,17.64,17.65,0.01,18.005,17.58,808658.0,17.7403,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EGO
10.96,10.95,10.96,0.01,10.98,10.6784,740304.0,10.8232,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HE
7.7903,7.71,7.8,0.09,9.2,6.5534,710536.0,7.6041,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TZUP
289.99,289.92,290.06,0.14,291.67,288.45,878540.0,289.8686,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SAP
9.1509,9.15,9.16,0.01,9.38,8.67,5948651.0,9.1349,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LABD
42.07,42.06,42.07,0.01,42.1,41.875,677068.0,41.9966,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IQLT
19.96,19.96,19.97,0.01,20.155,19.58,999384.0,19.9339,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AMKR
5.428,5.41,5.43,0.02,5.435,4.825,834510.0,5.131,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CVRX
50.11,50.11,50.13,0.02,50.31,49.13,773070.0,49.7062,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VIXY
66.19,66.06,66.27,0.21,68.35,66.0267,1077034.0,66.7749,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INSM
25.625,25.62,25.63,0.01,25.67,25.57,615023.0,25.6199,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TGI
96.59,96.55,96.61,0.06,96.72,94.269,1368227.0,95.9694,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WYNN
13.215,13.2,13.23,0.03,13.6899,12.46,1919420.0,13.1874,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AEVA
5.475,5.47,5.48,0.01,5.63,5.44,46872204.0,5.5111,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SPXS
8.435,8.43,8.44,0.01,8.45,7.95,1669548.0,8.2571,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMX
13.5391,13.5,13.55,0.05,13.765,13.02,520290.0,13.3278,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IART
10.08,10.07,10.08,0.01,10.7951,9.97,59531496.0,10.369,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RGTI
35.47,35.46,35.48,0.02,35.94,35.14,825242.0,35.4525,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,REXR
5.98,5.98,5.99,0.01,6.39,5.89,2048124.0,6.1137,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PDYN
28.39,28.38,28.39,0.01,28.8,28.2,2761359.0,28.4884,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AA
15.0234,15.02,15.03,0.01,15.15,14.61,24039430.0,14.8931,50.0,1.7763568e-15,0.0,0.0,0.0,0.0,0.0,0.0,RIVN
5.14,5.14,5.15,0.01,5.18,5.1,764280.0,5.1371,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HAFN
5.205,5.2,5.21,0.01,5.3,5.04,516319.0,5.1876,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FLWS
6.665,6.66,6.67,0.01,6.725,6.56,575934.0,6.6647,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RNW
72.215,72.21,72.22,0.01,72.425,72.21,3833859.0,72.2822,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BND
34.79,34.78,34.79,0.01,36.835,34.38,1027923.0,35.1677,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TECS
14.71,14.71,14.76,0.05,15.6,14.605,626270.0,15.2309,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AMRC
9.135,9.13,9.14,0.01,9.25,9.12,1157225.0,9.1811,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SHO
49.72,49.71,49.78,0.07,50.19,49.555,1009921.0,49.8963,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RYAAY
26.17,26.15,26.17,0.02,26.28,25.54,700930.0,26.0817,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MWA
23.725,23.72,23.73,0.01,23.82,23.35,747161.0,23.5947,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FENY
129.57,129.55,129.59,0.04,129.75,127.23,2972738.0,128.9645,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MS
34.48,34.48,34.54,0.06,34.5678,34.31,552403.0,34.5483,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EWJV
36.14,36.14,36.15,0.01,36.71,36.07,4344794.0,36.2876,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PSQ
25.97,25.95,25.97,0.02,26.165,24.43,2000473.0,25.6525,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ALGM
7.94,7.93,7.94,0.01,8.49,7.86,1149261.0,8.0956,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUPH
15.9097,15.9,15.91,0.01,15.94,15.88,546597.0,15.897,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SJB
86.975,86.95,86.99,0.04,87.09,85.1,5803001.0,86.1357,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SBUX
33.32,33.32,33.33,0.01,33.76,33.23,6319123.0,33.4875,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KDP
7.1846,7.18,7.19,0.01,7.21,7.1551,512705.0,7.193,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FSCO
57.63,57.63,57.64,0.01,57.67,57.31,891029.0,57.491,50.0,-7.1054274e-15,0.0,0.0,0.0,0.0,0.0,0.0,EZU
162.77,162.65,162.89,0.24,163.3925,160.39,1013255.0,162.6494,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TEL
28.65,28.65,28.66,0.01,28.7,28.57,2880139.0,28.6245,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ANGL
229.15,229.15,229.33,0.18,231.99,228.52,1562274.0,230.0727,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNP
33.275,33.25,33.3,0.05,34.055,33.11,709740.0,33.4821,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAP
35.025,35.02,35.03,0.01,35.11,34.485,11268477.0,34.9156,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CMCSA
77.045,77.02,77.07,0.05,77.57,76.58,1531502.0,77.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TXT
16.075,16.07,16.08,0.01,16.17,15.88,13540283.0,16.0638,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HBAN
